Actual Outcome,Stimulus Name
1,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0000
1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0001
1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0005
1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0006
1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0008
0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0009
1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0000
1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0001
0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0002
0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0003
0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0004
1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0005
0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0006
0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0007
1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0008
1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0009
0,pilot_it2_collision_non-sphere_box-redyellow_0000
1,pilot_it2_collision_non-sphere_box-redyellow_0001
0,pilot_it2_collision_non-sphere_box-redyellow_0002
0,pilot_it2_collision_non-sphere_box-redyellow_0003
0,pilot_it2_collision_non-sphere_box-redyellow_0004
1,pilot_it2_collision_non-sphere_box-redyellow_0005
1,pilot_it2_collision_non-sphere_box-redyellow_0006
0,pilot_it2_collision_non-sphere_box-redyellow_0007
1,pilot_it2_collision_non-sphere_box-redyellow_0008
0,pilot_it2_collision_non-sphere_box-redyellow_0009
0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0000
1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0001
0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0003
1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0005
1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0006
1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0007
0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0008
0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0009
1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0000
1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0001
1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0002
1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0004
1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0005
1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0006
0,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0007
0,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0008
1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0001
1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0002
1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0003
1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0006
1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0008
1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0001
1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0002
1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0003
0,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0004
1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0005
1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0006
1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0007
0,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0008
1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0009
1,pilot_it2_collision_simple_box-redyellow_0000
1,pilot_it2_collision_simple_box-redyellow_0001
1,pilot_it2_collision_simple_box-redyellow_0002
0,pilot_it2_collision_simple_box-redyellow_0003
1,pilot_it2_collision_simple_box-redyellow_0004
0,pilot_it2_collision_simple_box-redyellow_0005
0,pilot_it2_collision_simple_box-redyellow_0006
0,pilot_it2_collision_simple_box-redyellow_0007
0,pilot_it2_collision_simple_box-redyellow_0008
1,pilot_it2_collision_simple_box-redyellow_0009
1,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0000
1,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0005
1,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0007
1,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_collision_simple_box_1_dis_1_occ-redyellow_0009
0,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0000
1,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0001
1,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0002
1,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0004
1,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0005
1,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0006
1,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0007
1,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0008
0,pilot_it2_collision_simple_box_2_dis_2_occ-redyellow_0009
1,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0000
1,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0001
1,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0002
1,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0003
1,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0004
0,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0005
1,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0006
0,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0007
0,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0008
1,pilot_it2_collision_simple_tdw_2_dis_2_occ-redyellow_0009
1,pilot_it2_collision_tiny_ball_box-redyellow_0000
1,pilot_it2_collision_tiny_ball_box-redyellow_0001
0,pilot_it2_collision_tiny_ball_box-redyellow_0002
1,pilot_it2_collision_tiny_ball_box-redyellow_0003
1,pilot_it2_collision_tiny_ball_box-redyellow_0004
1,pilot_it2_collision_tiny_ball_box-redyellow_0005
1,pilot_it2_collision_tiny_ball_box-redyellow_0006
1,pilot_it2_collision_tiny_ball_box-redyellow_0007
0,pilot_it2_collision_tiny_ball_box-redyellow_0008
0,pilot_it2_collision_tiny_ball_box-redyellow_0009
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0000
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0001
0,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0002
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0003
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0005
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0007
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_collision_tiny_ball_box_1_dis_1_occ-redyellow_0009
0,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0000
1,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0001
1,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0002
1,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0003
1,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0004
0,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0005
1,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0006
1,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0007
0,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0008
0,pilot_it2_collision_tiny_ball_box_2_dis_2_occ-redyellow_0009
1,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0000
1,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0001
0,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0005
1,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0007
1,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0008
1,pilot_it2_collision_tiny_ball_tdw_1_dis_1_occ-redyellow_0009
1,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0001
1,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0002
0,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0003
0,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0004
1,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0005
1,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0006
1,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0007
1,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0008
0,pilot_it2_collision_tiny_ball_tdw_2_dis_2_occ-redyellow_0009
1,pilot_it2_collision_yeet_box-redyellow_0000
0,pilot_it2_collision_yeet_box-redyellow_0001
0,pilot_it2_collision_yeet_box-redyellow_0002
1,pilot_it2_collision_yeet_box-redyellow_0003
1,pilot_it2_collision_yeet_box-redyellow_0004
1,pilot_it2_collision_yeet_box-redyellow_0005
0,pilot_it2_collision_yeet_box-redyellow_0006
0,pilot_it2_collision_yeet_box-redyellow_0007
0,pilot_it2_collision_yeet_box-redyellow_0008
0,pilot_it2_collision_yeet_box-redyellow_0009
1,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0003
1,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0004
0,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0005
1,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0007
1,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_collision_yeet_box_1_dis_1_occ-redyellow_0009
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0000
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0001
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0002
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0004
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0005
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0006
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0007
1,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0008
0,pilot_it2_collision_yeet_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0001
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0004
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0007
0,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0008
1,pilot_it2_collision_yeet_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0000
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0001
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0002
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0003
0,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0004
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0005
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0006
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0007
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0008
1,pilot_it2_collision_yeet_tdw_2_dis_2_occ-redyellow_0009
0,pilot_it2_drop_all_bowls_box-redyellow_0000
0,pilot_it2_drop_all_bowls_box-redyellow_0001
0,pilot_it2_drop_all_bowls_box-redyellow_0002
0,pilot_it2_drop_all_bowls_box-redyellow_0003
1,pilot_it2_drop_all_bowls_box-redyellow_0004
0,pilot_it2_drop_all_bowls_box-redyellow_0005
0,pilot_it2_drop_all_bowls_box-redyellow_0006
1,pilot_it2_drop_all_bowls_box-redyellow_0007
0,pilot_it2_drop_all_bowls_box-redyellow_0008
1,pilot_it2_drop_all_bowls_box-redyellow_0009
1,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0002
0,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0005
0,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0007
0,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0008
0,pilot_it2_drop_all_bowls_box_1_dis_1_occ-redyellow_0009
1,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0000
0,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0001
0,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0002
1,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0004
1,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0005
0,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0006
1,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0007
1,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0008
1,pilot_it2_drop_all_bowls_box_2_dis_2_occ-redyellow_0009
1,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0001
0,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0003
1,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0004
0,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0005
1,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0007
1,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0008
0,pilot_it2_drop_all_bowls_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0001
0,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0002
1,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0003
1,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0004
0,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0005
1,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0006
0,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0007
0,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0008
1,pilot_it2_drop_all_bowls_tdw_2_dis_2_occ-redyellow_0009
0,pilot_it2_drop_sidezone_box-redyellow_0000
1,pilot_it2_drop_sidezone_box-redyellow_0001
0,pilot_it2_drop_sidezone_box-redyellow_0002
0,pilot_it2_drop_sidezone_box-redyellow_0003
0,pilot_it2_drop_sidezone_box-redyellow_0004
1,pilot_it2_drop_sidezone_box-redyellow_0005
1,pilot_it2_drop_sidezone_box-redyellow_0006
0,pilot_it2_drop_sidezone_box-redyellow_0007
0,pilot_it2_drop_sidezone_box-redyellow_0008
0,pilot_it2_drop_sidezone_box-redyellow_0009
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0000
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0002
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0003
0,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0005
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0007
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_drop_sidezone_box_1_dis_1_occ-redyellow_0009
0,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0000
1,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0001
0,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0002
1,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0003
1,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0004
1,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0005
1,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0006
0,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0007
1,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0008
1,pilot_it2_drop_sidezone_box_2_dis_2_occ-redyellow_0009
0,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0000
0,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0001
1,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0005
0,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0006
1,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0007
1,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0008
1,pilot_it2_drop_sidezone_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0001
1,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0002
1,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0003
0,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0004
1,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0005
0,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0006
1,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0007
1,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0008
0,pilot_it2_drop_sidezone_tdw_2_dis_2_occ-redyellow_0009
0,pilot_it2_drop_simple_box-redyellow_0000
1,pilot_it2_drop_simple_box-redyellow_0001
1,pilot_it2_drop_simple_box-redyellow_0002
1,pilot_it2_drop_simple_box-redyellow_0003
1,pilot_it2_drop_simple_box-redyellow_0004
1,pilot_it2_drop_simple_box-redyellow_0005
0,pilot_it2_drop_simple_box-redyellow_0006
0,pilot_it2_drop_simple_box-redyellow_0007
0,pilot_it2_drop_simple_box-redyellow_0008
1,pilot_it2_drop_simple_box-redyellow_0009
0,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0000
0,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0001
0,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0002
1,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0003
1,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0004
0,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0005
1,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0006
0,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0007
0,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_drop_simple_box_1_dis_1_occ-redyellow_0009
1,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0000
1,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0001
1,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0002
1,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0003
0,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0004
0,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0005
0,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0006
1,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0007
1,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0008
0,pilot_it2_drop_simple_box_2_dis_2_occ-redyellow_0009
1,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0000
1,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0001
1,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0002
0,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0003
0,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0004
1,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0005
1,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0006
0,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0007
1,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0008
1,pilot_it2_drop_simple_tdw_1_dis_1_occ-redyellow_0009
0,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0000
0,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0001
0,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0002
1,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0003
1,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0004
0,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0005
1,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0006
1,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0007
0,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0008
1,pilot_it2_drop_simple_tdw_2_dis_2_occ-redyellow_0009
1,pilot_it2_drop_sizes_box-redyellow_0000
0,pilot_it2_drop_sizes_box-redyellow_0001
0,pilot_it2_drop_sizes_box-redyellow_0002
1,pilot_it2_drop_sizes_box-redyellow_0003
1,pilot_it2_drop_sizes_box-redyellow_0004
1,pilot_it2_drop_sizes_box-redyellow_0005
1,pilot_it2_drop_sizes_box-redyellow_0006
1,pilot_it2_drop_sizes_box-redyellow_0007
1,pilot_it2_drop_sizes_box-redyellow_0008
0,pilot_it2_drop_sizes_box-redyellow_0009
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0000
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0001
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0002
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0003
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0004
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0005
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0006
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0007
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0008
1,pilot_it2_drop_sizes_box_1_dis_1_occ-redyellow_0009
